centroid_max,centroid_min,centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,rmse_max,rmse_min,rmse_mean,rmse_std,rmse_kurtosis,rmse_skew,contrast_max,contrast_min,contrast_mean,contrast_std,contrast_kurtosis,contrast_skew,mfcc_0_max,mfcc_0_min,mfcc_0_mean,mfcc_0_std,mfcc_0_kurtosis,mfcc_0_skew,tempo,genre
4949.690080601445,1632.727566415082,2653.8390163149334,470.7250873621629,2.4120611645580796,1.1068376113139657,0.21183148,0.056324363,0.111619376,0.029739443,0.004867859190351709,0.6107455636814274,50.291948639780635,5.602719044597372,18.33243591043252,10.407524730745816,1.6906061664002614,1.7885235480363264,125.341934,-203.66393,-0.0137204155,54.411476,2.706043853332279,-1.2494800775337565,[107.66601562],0
3475.461983826863,1280.3879191259994,2258.1310194221137,381.25103040201645,0.20607220699757622,0.17297606710125743,0.16777728,0.0644447,0.11806922,0.014539122,0.23178971942990767,0.016126138273501945,61.9585088052355,4.026467334078018,19.450839980467524,8.930113794076792,0.7033997035420909,1.2732464879452097,193.978,-254.28532,-2.572936,65.539665,1.2942851995555555,-0.37157856061121913,[99.38401442],0
4428.644008091051,1361.2809362548862,2675.7590667004924,488.2262541650061,0.19536728139624948,0.5237595776997829,0.20602578,0.0059338356,0.09915384,0.036154624,-0.179706356789616,-0.0008859829701395591,49.07880619229175,4.566336775354957,18.68472763645154,10.190757865415042,1.6606901247750994,1.7455840410240746,161.57523,-463.82816,-1.9216946,59.09837,6.791297699900273,-1.851519350785732,[112.34714674],0
4202.708746995535,1212.2864239141695,2637.8332675058964,467.3369478536745,-0.34066386119659064,0.2253585601466101,0.25022566,0.01332705,0.115298145,0.03650114,0.9487955942698911,0.6719049652590093,50.742827273504,5.384058799517752,18.88657970038149,10.309374606452986,1.6627466011700873,1.7649172515369613,153.63553,-366.2284,-0.32862464,54.384346,4.023839094447485,-1.4089407604867323,[99.38401442],0
4772.979816558476,1776.3609459209447,2979.4293747989955,410.0975089238666,0.3593361539520883,0.24508875081045176,0.23346773,0.042132303,0.10708459,0.033187497,1.5730336425214153,1.2453431956013878,49.82988959862311,4.858939700987948,20.333899786102055,10.123534717588637,1.5867840172859982,1.72871626331726,101.698265,-229.58687,-0.5606661,52.811016,2.9336527949581326,-1.491395274961593,[107.66601562],0
3912.4712036212645,1169.0029486125811,2132.077042421041,324.4751002962856,0.5522585120228856,0.28085212460621417,0.3702922,0.07795098,0.19698445,0.057665315,-0.1989294881588708,0.5300028261737467,50.85833619674502,4.51548240301846,21.66648398460099,10.481098359685946,1.0531764206945997,1.5160912313063324,146.81372,-222.09264,0.49293718,52.65062,1.643332900308776,-0.19550433087841967,[135.99917763],0
4428.519471015696,1287.5426877543523,2488.3569941945166,404.8137341131006,1.2948578436054197,0.33690016133970163,0.36534137,0.080250084,0.19254982,0.048131347,-0.26711850834935325,0.44976323137659896,61.55997716005981,4.161035084057429,20.79889190391551,9.612709658238893,1.2254293448666775,1.5425283900374627,134.16238,-222.17723,5.78705,49.058422,2.04985605453224,-0.869302437122768,[143.5546875],0
4277.234149616423,1324.7575237232722,2321.4169240271453,464.39845227272366,2.075752349874583,1.0112848193543202,0.33178794,0.11110944,0.23065186,0.03430198,0.7393706597539897,-0.2810986248824184,54.29423114551206,6.131997247336148,20.632251968141837,10.301177311779286,1.4565805461079835,1.6774849099122038,144.36777,-146.4611,6.683176,44.76168,0.7585834276542429,-0.041218062136151354,[112.34714674],0
4612.298542299788,925.7724931579996,2305.7953425830638,548.1821610487891,0.6617338578150349,0.3637347809740314,0.18117656,0.030181853,0.099554054,0.025956055,0.3388502898726191,0.4581395882794572,50.235046516026884,4.032525199276165,19.720750300510495,8.916519293099414,1.2061560098160147,1.47888033930964,156.99155,-362.1118,-2.5911708,67.77175,4.566159605926438,-1.7083875099788968,[135.99917763],0
3581.321257910352,1655.3065529051144,2825.814081673063,273.13486586846045,0.043788847867251235,-0.1375948844507107,0.20732917,0.032063227,0.13722543,0.027739562,1.1016989979399776,-0.5767129075213501,48.436856852373786,4.134820407316347,20.491091705774867,9.599907172992266,1.3685677928486992,1.6330819897663986,119.463104,-257.7277,0.18624951,52.122814,1.9398560937240559,-0.9986922286817137,[129.19921875],0
3589.3723374546244,1005.5963423315591,2357.895462240057,316.1836165541017,1.0976734576092326,0.22432679460358235,0.28130192,0.03474619,0.16351153,0.037766237,-0.044298079035705484,0.12604085148384425,48.426514525458856,5.35667464707568,19.091394608605388,10.197137748168249,1.6064984920677654,1.752765982024494,140.75258,-267.00864,2.601256,47.99928,1.8656067154409746,-0.5681824907288756,[129.19921875],0
4604.199694388627,1779.3927130906973,2737.579354689134,386.40786174644813,2.1845640169554557,0.9762644134161943,0.20906918,0.07062599,0.14357133,0.02005477,-0.35151535376936094,0.07349006000788508,50.175470494886284,4.078905609540009,20.518025716960118,10.330665206615466,1.4520541064011638,1.6840404747787012,133.2627,-160.3182,-0.8065884,44.487682,0.5541887390608191,-0.2174528129833306,[135.99917763],0
5428.569793678938,1192.9096183936554,2865.1645720460197,552.4693123477465,0.8634126768682342,0.07537312211228447,0.17147832,0.015654199,0.087943375,0.0248104,0.23584263551405682,0.37417504816050184,52.0488103527119,6.221985399601065,21.044053191782755,9.946841077153437,0.944451046030244,1.469438619841149,144.56909,-309.78244,-4.327472,59.861073,4.418034658167401,-1.7875959776862136,[123.046875],0
3429.437249230169,625.703129063873,1413.6595935815035,458.5154143890299,1.7146130999271847,1.3085886274727017,0.4084527,0.11035686,0.22866227,0.050681297,0.11693819305514763,0.6477040100821497,58.32479087052539,2.790896571608222,21.482235879244833,8.507374983349981,0.9358961706001327,1.3635769381797995,188.55307,-237.88031,5.9290996,61.399796,2.983715425061895,-0.5573010604726196,[129.19921875],0
4658.44022068517,1230.946450862924,2475.892774690131,440.6142098660555,2.5187425804597448,0.9222976128959399,0.38947994,0.12080266,0.21883173,0.04765786,0.12338252480615575,0.6706472021955242,66.14080621363192,4.969781471845245,20.640777122421106,10.467488529684672,1.3320965600849668,1.6140276399733553,131.7562,-174.7933,4.164539,43.263767,1.2178062208450129,-0.0751620550493856,[135.99917763],0
4517.903162301336,1226.7587245466489,2420.417961323868,447.65755966414264,1.07166018595339,0.7109668476910869,0.240854,0.011093033,0.13532345,0.03642752,2.022356897762176,-0.22932034159946185,49.52035168388185,5.888659410245218,20.99762039811714,9.29080969449958,1.1318604079894525,1.4515617191653172,146.59738,-418.97043,-0.9709489,53.378834,6.010219988382213,-1.2245899166096865,[117.45383523],0
4035.934918891398,665.1644388202286,1967.437708517618,583.3940651291665,-0.3450241469513857,0.172172616374715,0.43381566,0.13161223,0.2556129,0.042773686,0.047308784695688555,0.4120501980357664,49.93233664994313,5.153282861438001,20.66273771444842,9.611340446021362,0.5387722513988584,1.2518986742035472,177.7821,-242.207,5.7026944,54.20906,2.496571352589357,-0.16087181412400403,[123.046875],0
6312.275031801708,1525.6323880889101,2623.6900121536487,669.9814398149668,5.526440790559121,1.886074598618039,0.18358594,0.0078057433,0.08944227,0.028312895,0.8611132977083269,-0.41310180885993575,48.95705547302465,4.307114434093653,20.561003968605945,9.38118004967658,1.0898155828811271,1.438704322821137,159.5215,-377.00656,-6.700772,63.139748,5.6901918083907255,-1.710269686728111,[107.66601562],0
4646.640772188879,1041.6449427043158,2780.365699256526,512.2329797688627,1.410794883128493,0.34332563144980943,0.50018936,0.019504609,0.269533,0.06746392,0.8226488917466801,-0.5888874896823688,54.58997143256878,4.424404581421923,20.13954064760798,11.405293433192176,1.6123178041336272,1.7429093242180147,145.62231,-414.26138,6.7593594,39.310413,5.9171863561361775,-0.5909365473949202,[117.45383523],0
4154.095317639803,1578.1736405874633,2660.4173988648436,431.5106736972776,0.2817809323282088,0.3330482883319369,0.2031123,0.042804353,0.11019018,0.03565725,-0.7999747500787526,0.46412852755999373,48.329907542633165,3.924291605472167,19.8755310859108,10.288230324170831,0.9643864039107188,1.4824630370431846,134.59526,-232.03839,-1.5117882,52.919716,2.8565092392302125,-1.2525001163476128,[143.5546875],0
4800.5607213054145,1354.4362582948038,2226.1738154876784,419.6094785929023,9.695677342731063,2.5367514332178347,0.19056877,0.06690604,0.11143752,0.021253398,0.10217445965976912,0.6542921265904615,52.66162964002175,5.0449171356510805,20.677914167246247,9.346301687221706,1.2796600730478636,1.5747615010543508,148.40218,-205.74403,-0.86947894,56.77004,2.1769203801239625,-0.8302237207929917,[135.99917763],0
4679.959447261925,579.4442063423098,2594.810403087106,717.4073314952411,-0.27366860918081093,0.07529944945567385,0.389945,0.0012269998,0.14268503,0.08892633,-0.1906853716665875,0.5532815312825278,53.950161618769656,1.9912405774274358,21.70474327293975,9.692655305148488,0.9088197435741807,1.2909710316511114,140.92603,-543.0256,-5.2028275,70.75464,14.075735134158972,-2.9453898276200112,[95.703125],0
3141.6623849654575,509.8737935374405,1996.4571369667742,570.5606529477175,0.394263220069464,-0.9723016669619295,0.38619748,0.037087694,0.15366851,0.059696034,0.9307471047679061,0.7449757825025901,48.17818430049554,1.8109321102277072,21.420833308848827,8.513893133287956,1.4186670850880851,1.5417729163718774,189.01346,-388.76453,0.8891453,63.41079,7.390103378622198,-1.7505537349067382,[117.45383523],0
4606.97615384098,1603.2720940183574,2656.0758840573703,468.86639318813764,2.1325419217382295,1.1420878588431385,0.20466094,0.048798002,0.10348525,0.028293801,-0.16596319782828584,0.4960217691361765,49.797215943829315,5.35801643341437,19.985477453109503,9.590159453167495,1.2999076319730207,1.588760098507279,129.78711,-237.90985,-1.9713795,54.219822,2.659296015986574,-1.2860413863213627,[107.66601562],0
3602.925876532944,1064.8618313839966,2192.40197650933,394.1605154382328,0.16168615364395622,0.37774636955527446,0.16872784,0.03834604,0.096787415,0.022715215,0.18899864594880533,0.6860468591976909,47.68237832415893,5.997487384086168,20.77175852354242,8.555451741436933,0.927722382400407,1.3562570610681148,159.02466,-272.76953,-3.2645676,63.217724,2.9824515810688856,-1.1909160641203074,[117.45383523],0
3930.0265407323805,1395.2101876728934,2409.200490698394,353.64612835176337,0.8742723071850285,0.7299581987787055,0.1752981,0.0421247,0.09289898,0.022917291,-0.06079499459258919,0.31405094124679456,47.32406142816356,5.340336468573632,20.946842456688913,9.015601167925613,1.0537799045978877,1.4713015402013667,138.40056,-245.12009,-3.9620173,59.353634,2.5097665820183455,-1.2543162892833413,[129.19921875],0
5048.021185908189,945.5206780449622,2634.1045622962606,615.6732603282976,2.088563975703961,1.2046727845637324,0.19096899,0.004228181,0.08945588,0.036010195,-0.014717279981435905,-0.20536175397001805,49.1787403639038,3.993822177331965,20.454830267408003,9.076882336613098,1.2137101863789317,1.4550199274208295,169.78426,-532.4009,-6.5609097,65.25127,7.993002329655376,-2.0871222959919096,[95.703125],0
4397.596506194003,1664.6776005135164,2697.6617840109734,471.95464888674974,0.038289818304027445,0.5040811023436486,0.1965966,0.04136277,0.094490044,0.027564187,0.25943190527088733,0.6765950388274892,49.5703689342203,6.485921464379887,20.98028566170979,9.277458375503503,1.2516905427826677,1.5464988947741665,133.19995,-232.01888,-3.3970163,55.98589,3.1014662226298704,-1.4225147922416932,[117.45383523],0
5505.929259450991,572.6692770144696,2303.8977118135376,620.5910676944579,4.384252461648718,1.0712987830497582,0.19771594,0.0022952568,0.0871809,0.033882897,0.4584669805528012,0.0500771059356159,50.230713631138805,4.169828398194554,21.27382246846365,8.5551450208766,0.7893420524658747,1.2598613342635434,163.31807,-538.8679,-6.7575517,71.909775,8.687695260979211,-2.23625403147698,[123.046875],0
4006.2932013507716,1692.2971009222592,2746.371638293488,317.3763034528875,0.7934080692650678,-0.2829616306311058,0.3240294,0.12668218,0.21103969,0.03380562,-0.13024640736656634,0.36020261961410993,58.701955612885186,5.79677306107734,20.58688483477215,10.788472177359782,1.255140531840067,1.6047355200871753,127.09526,-126.66145,4.490201,39.334076,0.3111654060031377,0.14396055820209042,[117.45383523],0
4638.32213431932,1905.2579427424394,2854.5889500384906,408.6047984766941,0.09485014304632244,0.5353780551414454,0.398818,0.11117612,0.21571024,0.04495002,0.4661703908899635,0.570121126287287,50.96566881992126,4.5838346328775845,20.04402067995458,10.130357426343728,1.8159657484916254,1.7327775802726357,120.010666,-132.54677,3.898396,39.41729,0.40864118680018846,0.0176193182990537,[103.359375],0
4471.31947285794,2172.7248175282048,2832.8023570163227,297.0415966012189,2.628513615062917,1.040929635199032,0.36715874,0.1377343,0.22315301,0.040043134,-0.10414346016635445,0.4572419668893533,52.974219242713936,4.390290449083382,20.59244891798376,10.55000346474839,1.7251925453226349,1.7157102508524578,109.54449,-110.38824,4.491687,37.435005,0.03204412137216295,0.25468512288505896,[107.66601562],0
4402.050872517372,2172.9904639512856,2919.3721959943746,297.48736214891005,0.961626218742567,0.7761596062600596,0.36930767,0.13482992,0.2161063,0.03572436,0.9078737669542818,0.8777143549928617,52.16919586346213,4.7815434437805795,20.289933876136608,10.764515417152934,1.6165314859772142,1.7119130520114885,105.65399,-104.29431,4.5453844,37.748127,-0.22113092476209228,0.27180861373643916,[99.38401442],0
4445.3320570671285,2018.7017279341385,2913.260641055933,328.4812259915402,1.174757358946759,0.6565895180862753,0.44088912,0.16272926,0.2468014,0.04880187,1.1317019105150807,0.9712411600939076,51.37802558094488,4.88854225955985,19.63500337716323,10.164991606859235,2.2462030127453287,1.8420004316202194,115.12126,-98.15608,5.9663277,35.50328,0.007445837294987712,0.27519703680276414,[112.34714674],0
4856.478454285171,2013.769955583465,3327.0065323785047,435.8492848945386,0.02884162661061218,0.09049079816035695,0.3951383,0.13287309,0.22439721,0.04551516,0.04585359201728734,0.677161743818469,53.13062296455049,4.910010662390235,19.925555901934587,10.502847960271353,2.4145457790968754,1.8917466741091349,108.03367,-112.63703,4.874821,35.41522,-0.07538998819980325,-0.04843549075052789,[107.66601562],0
4974.936698110179,807.3824913536457,2638.438526357017,515.956767923543,1.2228677729587263,0.05026687743230377,0.46400714,0.066008136,0.23687296,0.0647354,0.20229936781154967,0.47945172193592006,50.90520475294575,3.210311605336523,18.95356679413105,9.31968992911338,2.579566357322636,1.8609132511395234,146.57732,-317.23917,4.939449,42.591892,3.767427728273618,-0.3485828357347724,[151.99908088],0
4315.069851059512,1779.4073386720306,2848.2107266360645,345.7326527187434,0.389809243870046,0.20760270886974264,0.4451447,0.13096027,0.22435339,0.05802907,0.1706218171768712,0.7900158051892273,50.79850401521057,3.721505956222172,19.883855420399147,10.275238162528042,1.8844993703867674,1.7431670856540435,122.01193,-104.572334,4.4531198,37.399235,0.19714444928518926,0.12564470244296924,[123.046875],0
4788.246595522993,2070.0621468694762,3049.06831434085,399.5478622055124,0.5777632642390649,0.5701839971725767,0.3850038,0.119500205,0.20522098,0.038875636,0.6097262350730022,0.6922877344782769,52.612661032970465,5.330325761684387,20.046923295838067,10.757512761478376,1.7573977078895284,1.7565033131528387,105.54126,-112.37905,4.4425373,37.49437,0.12426454229899964,-0.061742709027545674,[123.046875],0
4402.823164472311,2191.165405768462,3043.6727738208647,334.49135833586513,0.3105382778156818,0.401528178250228,0.40780106,0.10891525,0.23078589,0.043984327,0.5599643284168034,0.7200041079416107,65.69226798280792,4.645593428554562,20.29360618669997,10.343334160222913,2.108800357210555,1.8090412309797093,111.18509,-126.47959,5.0899367,36.40033,-0.06455285505802699,0.09306567386401278,[112.34714674],0
4087.2842011571543,1994.9593861452468,2943.2307371532447,359.7036736420303,-0.1388904448175592,0.32810754984470125,0.44367602,0.13486947,0.24073672,0.048882317,-0.05824948809125008,0.4607731213401112,50.66019402192063,5.328432331226237,20.068601744705372,10.03523609615396,2.2024251338415954,1.821701771790688,114.3806,-109.020294,4.849249,35.960976,0.05192683598936432,0.24388496164738785,[107.66601562],0
4283.871956805254,697.2784058637768,2598.300094241331,530.997354927426,0.8187637986567005,-0.18414541920402888,0.4097387,0.09064014,0.20514475,0.047833655,2.212572010052834,1.2976148912124825,52.7349299950116,5.555738277415831,20.524985889218527,9.60658106977595,1.664511850072576,1.6471786927240144,154.68027,-294.1625,4.960312,45.23321,2.9615887047190776,-0.667398991615457,[129.19921875],0
4620.204930487036,1537.8623181258963,2422.3498191311774,378.3339653813806,4.816154862766993,1.6579275370679063,0.33634382,0.09937574,0.18331549,0.038117096,-0.2394864118212694,0.23775590172303251,52.294990689597014,4.665562778645355,20.201421565929458,10.549765249071932,1.5245831295102654,1.7003418716055863,137.69821,-140.45856,1.6460583,44.804012,0.8201659704070239,0.20721121366057454,[143.5546875],0
4460.574625150283,1617.5868791139335,2395.8890727373027,316.73807245329107,7.544271546785305,1.7021851306751905,0.31447804,0.08834718,0.1816027,0.034102496,-0.044648370738307186,0.29097285801222317,51.141979833104315,5.305268655136693,20.405321307260483,10.337095785793188,1.3101778056681699,1.617674650742074,144.69608,-159.13826,1.959608,45.399693,0.6457074485381686,0.2248447586062962,[99.38401442],0
3188.7587305436464,1304.848342188524,2273.350488096276,357.07836648635185,-0.3224682329654782,-0.03261908197728483,0.25306654,0.059236016,0.12481007,0.029468216,0.9473442990699601,1.0704284053995474,48.08344633408086,4.66611270734187,19.464834030664644,9.703750840837433,1.443313040922658,1.6444201816414827,140.7972,-216.31422,-1.1696278,53.410076,1.6894917448530702,-0.454542645306434,[89.10290948],0
4606.97615384098,1603.2720940183574,2656.0758840573703,468.86639318813764,2.1325419217382295,1.1420878588431385,0.20466094,0.048798002,0.10348525,0.028293801,-0.16596319782828584,0.4960217691361765,49.797215943829315,5.35801643341437,19.985477453109503,9.590159453167495,1.2999076319730207,1.588760098507279,129.78711,-237.90985,-1.9713795,54.219822,2.659296015986574,-1.2860413863213627,[107.66601562],0
3602.925876532944,1064.8618313839966,2192.40197650933,394.1605154382328,0.16168615364395622,0.37774636955527446,0.16872784,0.03834604,0.096787415,0.022715215,0.18899864594880533,0.6860468591976909,47.68237832415893,5.997487384086168,20.77175852354242,8.555451741436933,0.927722382400407,1.3562570610681148,159.02466,-272.76953,-3.2645676,63.217724,2.9824515810688856,-1.1909160641203074,[117.45383523],0
3930.0265407323805,1395.2101876728934,2409.200490698394,353.64612835176337,0.8742723071850285,0.7299581987787055,0.1752981,0.0421247,0.09289898,0.022917291,-0.06079499459258919,0.31405094124679456,47.32406142816356,5.340336468573632,20.946842456688913,9.015601167925613,1.0537799045978877,1.4713015402013667,138.40056,-245.12009,-3.9620173,59.353634,2.5097665820183455,-1.2543162892833413,[129.19921875],0
5048.021185908189,945.5206780449622,2634.1045622962606,615.6732603282976,2.088563975703961,1.2046727845637324,0.19096899,0.004228181,0.08945588,0.036010195,-0.014717279981435905,-0.20536175397001805,49.1787403639038,3.993822177331965,20.454830267408003,9.076882336613098,1.2137101863789317,1.4550199274208295,169.78426,-532.4009,-6.5609097,65.25127,7.993002329655376,-2.0871222959919096,[95.703125],0
4397.596506194003,1664.6776005135164,2697.6617840109734,471.95464888674974,0.038289818304027445,0.5040811023436486,0.1965966,0.04136277,0.094490044,0.027564187,0.25943190527088733,0.6765950388274892,49.5703689342203,6.485921464379887,20.98028566170979,9.277458375503503,1.2516905427826677,1.5464988947741665,133.19995,-232.01888,-3.3970163,55.98589,3.1014662226298704,-1.4225147922416932,[117.45383523],0
5505.929259450991,572.6692770144696,2303.8977118135376,620.5910676944579,4.384252461648718,1.0712987830497582,0.19771594,0.0022952568,0.0871809,0.033882897,0.4584669805528012,0.0500771059356159,50.230713631138805,4.169828398194554,21.27382246846365,8.5551450208766,0.7893420524658747,1.2598613342635434,163.31807,-538.8679,-6.7575517,71.909775,8.687695260979211,-2.23625403147698,[123.046875],0
4196.872151987,772.4052429958567,2183.718814918195,447.26935994338317,1.4611138392972025,0.5249002464603882,0.28750014,0.062157907,0.1342262,0.04439001,1.3589520605414478,1.3407655368937068,48.31433891092955,5.350195632561834,20.38078823630347,8.820804876358526,1.246630476276204,1.5056826812971396,166.87946,-295.3367,-0.86019117,58.848118,3.2290691137487624,-1.1045844023383076,[135.99917763],0
4224.93295798695,1106.105751934617,2232.310934256263,466.52240975994994,1.1612211618101584,0.819100507215733,0.19209962,0.0017871829,0.09700687,0.035867702,-0.07216530966903845,0.007428157680045751,48.8904726802993,4.448060516845742,19.60592355078754,9.09165402455542,1.335387701196404,1.5437386554185157,174.22522,-571.2719,-3.0625794,64.43144,8.345321900333854,-1.7410351443802725,[161.49902344],0
2876.7928046036,561.3576725620263,1650.9037372542923,430.9892777288166,-0.2878903650287734,0.3845964265461862,0.26558682,0.074054584,0.17266661,0.030541563,-0.38333453389079875,0.08485322180068652,49.566372289891945,5.763044985587962,20.420317753017827,8.998758005365405,1.262802605557921,1.5261491084902854,168.76611,-313.58603,3.2169425,66.10429,4.182989935903426,-1.5144778384097526,[161.49902344],0
